match_id,winner,blue_champion_0,blue_mastery_0,blue_champion_1,blue_mastery_1,blue_champion_2,blue_mastery_2,blue_champion_3,blue_mastery_3,blue_champion_4,blue_mastery_4,red_champion_0,red_mastery_0,red_champion_1,red_mastery_1,red_champion_2,red_mastery_2,red_champion_3,red_mastery_3,red_champion_4,red_mastery_4
EUW1_7203036986,red,41,4774690,107,1916176,61,43757,22,239218,12,259531,54,535058,62,51121,103,228486,157,1662536,89,500696
EUW1_7202835827,blue,54,58700,107,287012,517,83804,42,21658,235,65912,79,32805,143,80473,157,1662536,22,46663,78,64636
EUW1_7201929466,red,79,239655,72,20969,42,4008,115,26347,412,1444491,34,252827,254,119682,163,2761291,157,1662536,40,2166775
EUW1_7201585238,red,98,1795575,143,133106,163,274049,42,25611,555,161710,893,43928,427,243167,157,1662536,222,317272,111,306209
EUW1_7201514823,blue,58,57091,238,20972,61,21349,115,128648,78,172458,126,356611,163,195135,64,63596,157,1662536,111,87248
EUW1_7201453677,red,126,356611,72,115093,777,22444,51,8518,99,1161798,79,58034,143,61331,157,1662536,81,995796,53,159108
EUW1_7200216260,blue,893,455566,234,856479,245,11117061,42,27903,78,61758,126,8134,32,10407,157,1662536,910,188761,555,1424271
EUW1_7200139697,blue,58,223879,72,89109,893,41104,432,451839,115,26347,84,296419,131,22861,246,775527,157,1662536,526,83082
EUW1_7200045158,blue,893,57864,91,124532,126,178740,115,83552,164,17116,157,1662536,62,131987,103,85333,22,145430,37,894591
EUW1_7199971207,red,42,256709,131,3196,157,1662536,202,26310,161,221112,39,196222,246,1252807,517,506768,63,144458,78,73088
EUW1_7199576482,red,106,17637,107,287012,103,342682,51,13374,201,71993,98,95027,64,3338640,157,1662536,42,339048,111,353381
EUW1_7198633289,red,114,899928,72,45228,163,1055457,81,123378,432,48626,126,147273,131,163817,157,1662536,22,4695,40,106904
EUW1_7198551423,red,39,225931,56,10966,103,233392,119,136743,89,144161,157,1662536,427,1145389,50,3586,51,68320,99,1161798
EUW1_7198404273,red,114,39957,24,14907,163,1055457,30,414402,518,170154,79,84484,59,268475,157,1662536,81,572854,147,113461
EUW1_7198333639,blue,39,325299,25,15055,55,1169494,157,1662536,526,177269,58,223879,72,204418,518,79362,498,33217,78,65485
EUW1_7197078611,blue,9,1287178,234,205963,23,2356,96,173128,497,499650,84,119733,62,94369,157,1662536,81,191526,555,278542
EUW1_7196951737,red,799,48706,234,219051,84,474611,110,113056,117,2862240,58,248120,79,5064,157,1662536,429,1219026,526,125504
EUW1_7196878915,blue,887,87782,234,533456,777,288223,22,62649,117,2862240,799,13139,64,15065,893,143416,50,75172,555,159761
EUW1_7196186877,blue,114,694661,62,207269,63,94941,81,288333,526,174481,76,12445,517,258224,157,1662536,50,8771,555,152761
EUW1_7195655556,blue,92,3114693,143,154789,777,288223,42,22172,111,55528,106,50477,427,142415,136,43924,157,20377,235,773918
EUW1_7195567725,red,41,4774690,72,45228,157,1662536,96,122624,497,242118,39,335039,234,272149,246,1252807,30,1536776,555,74688
EUW1_7195146790,blue,897,355653,27,1770410,157,1662536,202,1087840,497,216141,79,280191,56,32837,245,11117061,21,130828,888,64143
EUW1_7195078020,blue,79,84484,104,27767,50,38985,202,145909,555,152761,887,1048418,76,59819,157,1662536,22,200257,526,74737
EUW1_7195018463,blue,897,314937,104,121683,157,1662536,910,60537,78,26228,106,50477,234,174120,74,2366744,360,184883,526,613219
EUW1_7194949147,blue,799,72387,131,165059,157,1662536,145,185926,432,32664,9,1287178,36,482252,518,536613,81,1106168,235,100956
EUW1_7194882917,red,85,599430,62,108231,799,12304,51,7714,99,20622,77,54829,131,165059,157,1662536,202,9148,53,266616
EUW1_7194812468,red,24,3522,35,228823,61,269456,2,938876,555,59098,516,1506285,11,1331230,157,1662536,222,243238,526,174481
EUW1_7194744337,red,24,241492,56,52649,134,317555,119,188868,267,454107,85,263304,62,47512,157,1662536,115,78894,555,38573
EUW1_7194686242,blue,79,280191,107,1916176,157,1662536,110,26414,101,85972,266,412747,203,6233,517,81980,81,288333,432,451839
EUW1_7194623413,red,22,167906,35,359677,34,1238028,24,4658,147,88214,26,950934,64,1154897,157,1662536,81,314989,518,170154
EUW1_7193955210,blue,13,18230,234,688763,711,744345,157,1662536,555,159761,36,6947,91,317672,221,10100,84,474611,117,367207
EUW1_7193852469,red,24,827263,62,10861,101,49657,96,48945,89,32149,79,129167,234,688763,45,2542325,157,1662536,412,941259
EUW1_7193752862,red,106,50477,131,60807,157,1662536,81,248343,43,42433,150,41713,64,1170657,45,192865,22,354246,412,941259
EUW1_7193697749,red,76,4378841,72,101993,91,639308,81,995796,147,476715,897,223786,64,299019,157,1662536,55,189335,526,70262
EUW1_7193636237,blue,799,4369,120,43622,163,1055457,157,1662536,147,476715,79,2095234,91,108822,893,40554,42,70431,117,367207
EUW1_7193569375,red,799,4369,154,3692905,893,93648,157,1662536,37,2419450,36,5683,91,449414,45,2542325,202,226225,89,163753
EUW1_7193415943,red,897,78352,200,251157,61,341479,51,2471691,526,165860,157,1662536,120,239496,84,25363,42,252757,12,333968
EUW1_7192854934,blue,92,1113005,60,1755,61,371218,157,1662536,235,390984,79,84484,30,153102,799,72387,22,12796,497,517855
EUW1_7192785310,red,39,482240,427,348047,157,1662536,42,112097,526,244300,2,85024,120,734688,61,438134,51,177258,40,1129375
EUW1_7192711601,blue,517,41871,77,5122300,157,1662536,202,145909,526,164669,79,239655,62,80157,893,82028,22,167478,117,238565
EUW1_7191523683,red,74,2302445,72,115093,134,173341,157,1662536,412,1444491,799,13709,30,3052,166,696809,42,54819,117,2862240
EUW1_7191454280,red,517,44383,79,66543,157,1662536,81,335003,12,404857,58,202770,5,240741,127,270474,96,8563,497,301690
EUW1_7190426193,blue,126,308953,72,110623,157,1662536,96,173128,267,21366,164,748265,234,351922,82,1196,99,165633,526,310441
EUW1_7189174824,blue,516,40280,33,472854,157,1662536,119,267172,37,2387836,2,14103,62,472827,910,111757,96,115225,111,713221
EUW1_7188459093,blue,98,8552,62,165163,61,395468,96,217908,526,187901,122,776824,60,49247,157,1662536,202,336616,267,55150
EUW1_7187825166,red,58,166164,234,2099197,103,202995,145,1081461,111,46900,79,302733,154,1685489,157,1662536,236,264003,43,51165
EUW1_7187764758,blue,92,1860862,131,33302,157,1662536,96,17258,497,16319,150,185589,245,169397,41,3151051,110,222106,555,1424271
EUW1_7187554563,red,58,495949,72,87564,893,27314,22,288632,154,1804351,799,12487,59,31876,157,1662536,8,243414,117,650448
EUW1_7187459517,blue,57,98174,234,333243,711,149234,895,65456,888,143669,78,553553,17,8135,157,1662536,145,666544,526,310441
EUW1_7187414095,blue,10,664014,131,23873,246,291308,429,867335,22,55469,799,72387,104,376663,157,1662536,115,6223,497,15377
EUW1_7187378523,red,516,136034,79,66543,157,1662536,81,145086,78,46885,901,6788,64,266328,61,395468,42,110506,526,499960
EUW1_7187348482,blue,79,96236,526,2160,157,1662536,42,36293,77,5122300,268,159565,91,544043,420,118637,110,113056,888,201903
EUW1_7187319391,blue,516,136034,79,19558,157,1662536,114,2265604,44,125234,887,99808,91,544043,711,509359,81,2602843,497,744952
EUW1_7187297774,red,266,420761,254,638482,3,9250,22,313137,497,216141,777,44130,79,66543,517,176024,157,1662536,432,95146
EUW1_7187257917,red,799,12304,72,17000,84,63960,81,275079,57,28344,58,51678,234,425388,157,1662536,147,70774,12,36299
EUW1_7186795462,blue,897,124329,234,174120,103,571133,42,86904,43,10510,58,41169,76,48679,238,76010,777,288223,147,192393
EUW1_7186717209,red,98,1795575,143,878504,157,1662536,81,371408,201,109757,79,84484,104,74955,910,58571,360,580168,526,377411
EUW1_7186655258,blue,799,39428,234,425388,777,881423,51,228487,99,2983458,887,1048418,131,314194,157,1662536,202,531879,43,115912
EUW1_7186619563,blue,799,38680,234,425388,711,149234,51,146395,99,316399,157,1662536,104,376663,85,410,81,640669,40,242978
EUW1_7186430271,blue,58,248120,24,751729,711,509359,498,224273,99,316399,150,284957,234,688763,517,44383,157,1662536,235,136728
EUW1_7186321347,red,897,4733,104,493179,84,13369,81,522199,526,91963,122,776824,60,47102,157,1662536,910,420288,497,659021
EUW1_7185751450,blue,41,4774690,30,26604,517,70841,96,116107,157,1662536,23,2501644,131,97046,360,120099,22,129600,201,132849
EUW1_7185697771,blue,126,308953,234,155991,38,402700,51,92864,78,49928,133,76655,154,11318,157,1662536,147,7790,526,35705
EUW1_7185564273,blue,79,390818,203,344734,157,1662536,910,849779,526,160319,150,358471,104,16073,517,179567,145,67652,267,239632
EUW1_7185482315,blue,157,1662536,30,9168,777,881423,51,353615,235,84477,54,183067,56,36093,31,6361116,81,731472,99,76648
EUW1_7185351686,blue,79,87597,234,107196,103,85333,157,1662536,526,175060,24,3152,76,124053,39,225931,81,731472,12,16490
EUW1_7184685159,blue,68,202206,62,472827,157,1662536,51,84414,235,390984,3,24476,876,19015,84,437702,22,39804,40,151095
EUW1_7184621701,blue,246,124144,799,44491,777,288223,99,891679,16,34210,233,39940,104,386797,13,378141,96,38481,117,173556
EUW1_7184571332,blue,157,1662536,234,174120,61,423406,110,502325,526,194579,799,4369,104,204405,103,387338,42,30654,888,262919
EUW1_7184493289,blue,85,645939,238,16320,777,288223,96,28521,16,34210,8,15283,17,499,166,679546,51,90912,99,46915
EUW1_7183620828,red,799,2551,234,177421,163,390820,22,138255,3,10962,85,1299053,60,10650,157,1662536,81,291551,526,195656
EUW1_7183578511,blue,24,88969,5,288769,163,183348,112,107577,26,21783,86,271014,120,215137,157,1662536,22,197917,3,586809
EUW1_7183413552,blue,126,563302,200,261097,157,1662536,63,20906,235,894249,54,12212,234,111970,887,2116910,18,14709,117,297118
EUW1_7182540623,blue,24,2161603,20,2020713,157,1662536,96,51433,40,240131,36,118871,30,101714,42,268670,221,40932,53,218249
EUW1_7182515274,blue,58,166624,427,1599441,3,1104507,18,237910,40,240131,157,1662536,72,68229,101,189989,21,169410,267,52756
EUW1_7182248353,blue,27,2105728,120,319993,157,1662536,360,44616,526,74730,58,115930,72,115093,777,43346,96,122624,40,104766
EUW1_7212731545,red,126,122752,77,4538,86,33970,42,95954,235,11413,8,1507865,107,1916176,166,22348,147,228862,12,119556
EUW1_7211854522,red,84,206687,59,80860,17,109534,202,453476,518,31947,83,34135,107,1916176,42,68552,63,50526,78,19843
EUW1_7211786863,red,897,79044,64,371712,711,5597,115,24784,111,614112,78,553553,36,482252,84,206687,22,270602,12,208399
EUW1_7211715497,red,777,44130,36,482252,42,18883,115,7284,111,673181,106,50477,72,228751,85,263304,901,28484,267,454107
EUW1_7211657652,red,79,113359,234,417732,517,491933,42,39161,57,34612,777,44130,72,89109,893,179073,81,61304,98,1393321
EUW1_7211584495,red,58,248120,72,207989,103,9451,360,566957,526,174481,240,232534,11,1331230,69,1606699,42,39161,89,121878
EUW1_7211544793,red,893,75088,36,482252,42,141421,96,173128,526,133445,106,50477,234,688763,61,73259,901,28484,117,347402
EUW1_7211499032,blue,64,63596,56,51059,517,119156,81,780085,235,215935,897,52854,104,253101,134,33795,901,36175,111,39560
EUW1_7210862467,red,893,455566,254,17215,50,15274,22,337490,111,189923,166,316971,36,482252,127,1351737,51,38142,43,838616
EUW1_7208922392,red,897,108556,104,2295,136,172367,236,264355,267,249203,74,2366744,107,1916176,134,694314,81,223268,16,2043248
EUW1_7208740409,blue,84,13546,36,482252,50,8522,119,653277,267,454107,79,239655,72,257256,142,774429,81,53969,89,111236
EUW1_7208688581,blue,266,297671,104,2295,134,21439,901,61503,201,1700,799,2020,107,1479669,517,54067,42,116256,111,5512
EUW1_7208604709,red,92,2183053,36,482252,103,7341,51,19057,111,127893,74,2302445,154,642097,166,6312,22,89318,117,334528
EUW1_7208521181,blue,122,776824,36,482252,42,232790,96,17258,37,3039370,106,5217,72,87564,799,11367,115,7284,111,345427
EUW1_7207477825,red,24,18153,254,70477,910,95375,51,102403,99,2983458,150,100338,36,482252,157,1662536,115,91831,111,291690
EUW1_7207209765,red,893,455566,33,472854,268,126874,51,220593,235,1432974,799,11879,36,482252,7,114849,202,399831,432,267616
EUW1_7207070610,red,98,367314,104,286406,166,709615,22,16697,147,99350,51,5861,107,1916176,81,11007,54,33119,412,190238
EUW1_7206860261,red,24,827263,62,438358,517,57168,15,287885,555,38573,36,482252,64,371712,103,1806970,81,288333,201,32840
EUW1_7206749418,blue,58,100465,107,1916176,910,42892,39,225931,89,500696,34,668357,106,775144,777,1350356,42,64816,526,395648
EUW1_7206006993,red,799,35504,64,290729,777,43346,115,37945,432,85078,106,50477,36,482252,901,16224,221,338665,117,2862240
EUW1_7205873922,blue,897,214388,5,207870,103,301434,51,43468,99,2983458,79,63382,36,482252,101,23593,22,207610,78,6637
EUW1_7205609196,blue,150,220791,7,55815,59,201387,42,36293,201,219163,13,10475,72,115093,18,127914,236,786811,267,454107
EUW1_7205558804,blue,799,13139,107,1916176,134,173341,115,24784,526,110681,893,16916,62,56757,84,216716,42,62857,497,349217
EUW1_7205521252,red,516,104239,59,421789,134,4333,22,167906,555,6368,420,11512,36,482252,99,128973,96,173128,497,659021
EUW1_7205479850,red,897,421649,62,207269,7,561443,22,118051,432,653,150,40161,107,1916176,134,163398,115,31244,111,127486
EUW1_7205440527,red,777,1650270,36,482252,517,217860,110,210445,111,103174,92,1860862,64,31071,103,57215,50,8065,235,23105
EUW1_7205381143,red,777,1218351,36,482252,950,25551,115,104269,235,250092,24,1567296,72,106988,84,176421,166,1452395,98,54305
EUW1_7205338265,blue,897,214388,104,622581,13,152109,157,87485,497,446161,150,143436,107,1916176,127,8395,81,162715,432,795938
EUW1_7204624200,blue,36,482252,11,1331230,7,213935,51,306173,99,2983458,164,105233,106,223620,893,82028,202,271573,412,126298
EUW1_7204568567,blue,36,482252,106,89557,777,268224,81,780085,99,2983458,150,210553,72,55158,103,7861,51,8958,142,139069
EUW1_7204508678,blue,897,4728,62,36851,163,33521,119,653277,111,291690,36,482252,53,39186,79,264110,51,286040,157,1662536
EUW1_7204418500,blue,23,1807572,60,21659,246,285951,81,575340,89,13506,36,482252,234,688763,50,830976,51,125202,99,10136
EUW1_7204340893,red,893,30643,77,5122300,245,11117061,222,1504683,526,80530,36,482252,203,64546,777,420504,147,542773,99,1161798
EUW1_7204270693,red,36,482252,72,163461,101,129037,360,100488,40,2166775,164,105233,234,205963,910,137058,42,32720,518,2506
EUW1_7204192778,red,78,109363,107,1916176,517,58097,119,653277,16,2043248,777,1218351,62,56623,103,360253,42,94577,53,28673
EUW1_7204130297,blue,41,944642,154,113988,84,70991,22,150596,117,334528,13,8338,62,14497,157,319757,30,2226803,267,147482
EUW1_7204079208,blue,85,117544,62,66769,39,225931,910,17875,235,42167,799,22936,107,1916176,134,661445,81,1062301,555,1317947
EUW1_7204024151,blue,150,404381,56,217173,61,49328,147,244803,89,93623,39,362467,107,1916176,103,103803,99,1161798,526,724206
EUW1_7203984179,red,799,14696,107,1916176,7,78284,147,74820,267,489006,711,509359,64,1170657,90,31212,42,74115,53,140763
EUW1_7203941152,red,799,14696,59,223930,84,206687,51,164798,99,19791,57,10314,107,1916176,103,41498,81,12308,53,174365
EUW1_7203901141,blue,50,12977,107,1916176,893,67199,157,360461,526,256560,897,127904,143,133106,901,58594,145,748240,89,10401
EUW1_7203214661,red,799,11407,77,297679,23,104581,110,42893,89,31646,7,197645,120,251380,517,331104,22,270602,888,70219
EUW1_7203097133,red,9,1287178,238,444587,111,704493,96,173128,99,2983458,516,28480,59,1068622,103,301434,901,25139,4,22532
EUW1_7203036986,red,41,4774690,107,1916176,61,43757,22,239218,12,259531,54,535058,62,51121,103,228486,157,1662536,89,500696
EUW1_7202975454,red,39,230590,62,178117,268,199536,222,297035,235,58826,799,13139,36,482252,910,29312,42,70431,555,163782
EUW1_7202904514,red,14,62179,106,8178,61,153287,42,40988,497,517855,799,13139,59,18310,910,137058,81,248343,36,92284
EUW1_7202839774,blue,799,17570,60,47714,103,140587,222,4000,223,62816,9,1287178,234,43600,7,13426,22,3274,497,500140
EUW1_7202770066,blue,27,1770410,887,25956,157,319757,110,31389,117,15303,799,3472,106,36999,777,178555,30,277194,223,152545
EUW1_7201169128,blue,897,92936,107,1916176,268,61933,163,2761291,267,454107,41,339393,72,20969,43,73499,202,16382,111,189923
EUW1_7201134480,blue,163,2761291,36,482252,166,1029295,50,42137,432,207483,150,199195,56,109026,517,506768,96,173128,111,614112
EUW1_7201091998,blue,266,681442,107,1916176,54,920,63,144458,223,181849,164,620924,254,119689,238,234933,115,37945,432,2509458
EUW1_7201048359,red,58,10779,234,260576,68,759639,63,144458,432,2509458,897,62637,107,1916176,163,2761291,42,94689,235,42167
EUW1_7200993172,blue,36,482252,143,118604,777,174921,222,84211,412,643756,893,57143,887,79805,18,58398,42,16928,432,80035
EUW1_7200973588,blue,245,11117061,36,482252,7,375937,22,70806,497,517855,114,899928,163,585402,3,9642,51,50836,235,1751
EUW1_7200931227,blue,84,227679,254,74968,42,84296,145,1264654,497,1695438,799,17893,107,1916176,268,595851,360,786349,223,181849
EUW1_7200901291,red,24,1567296,104,373237,61,94570,910,320140,235,1110192,893,25563,234,43600,69,176735,22,150013,111,387565
EUW1_7200139697,blue,58,223879,72,89109,893,41104,432,451839,115,26347,84,296419,131,22861,246,775527,157,1662536,526,83082
EUW1_7200045158,blue,893,57864,91,124532,126,178740,115,83552,164,17116,157,1662536,62,131987,103,85333,22,145430,37,894591
EUW1_7199962350,blue,150,786041,77,51439,893,18946,42,21658,142,3415385,516,29544,107,1916176,910,188761,81,113289,43,94524
EUW1_7199883729,blue,19,2174566,254,16929,61,15731,119,187428,117,811017,799,32861,107,1916176,910,66201,81,640669,517,32928
EUW1_7199783208,blue,799,3827,200,45881,893,179073,81,15183,40,211307,106,17637,7,55815,107,287012,22,245292,888,45564
EUW1_7199686983,red,122,860148,107,1916176,61,28833,81,21849,111,215618,36,90848,30,2226803,166,811848,15,27344,888,10118
EUW1_7199621564,red,777,44130,60,458077,43,218988,119,188868,432,795938,897,52854,36,482252,517,118276,81,66334,89,233067
EUW1_7199549287,red,13,33624,107,1916176,101,2114645,81,493470,57,56670,83,34135,154,25614,799,5764,910,22238,432,795938
EUW1_7199464736,red,901,8233,121,1700091,131,1442,96,173128,32,60409,79,239655,64,1154897,42,29102,145,78838,201,10519
EUW1_7199418238,red,79,239655,107,1916176,4,124216,119,180155,111,358478,897,184753,24,41168,777,174921,432,451839,147,100755
EUW1_7197248696,red,79,48608,107,1916176,910,207543,238,76010,26,2465918,80,243531,234,135663,69,413200,202,2834218,89,111236
EUW1_7197164306,blue,80,243531,107,1916176,103,233392,110,113765,412,941259,893,90211,77,5122300,777,1350356,42,54420,201,62941
EUW1_7196412020,red,897,906109,107,1916176,61,73259,42,21415,267,1706921,11,1331230,79,19558,39,225931,498,418616,89,127791
EUW1_7196356591,blue,516,1588453,107,1916176,24,5862,81,223268,43,134926,164,212397,11,1331230,39,368533,30,17122,12,91194
EUW1_7196145389,red,799,72387,121,1700091,103,29222,81,12308,518,48605,58,306632,107,1916176,222,79019,61,946955,117,347402
EUW1_7196099755,blue,79,104336,5,268214,268,214108,81,444901,412,588172,110,36143,24,154354,157,67857,145,13644,526,26251
EUW1_7196040147,blue,799,48706,254,59656,103,450426,110,113056,201,21382,106,50477,36,482252,517,140344,22,326879,164,964
EUW1_7194949147,blue,799,72387,131,165059,157,1662536,145,185926,432,32664,9,1287178,36,482252,518,536613,81,1106168,235,100956
EUW1_7194871458,blue,39,230590,36,482252,85,263304,42,21415,12,476132,24,751729,887,41948,268,34220,119,240252,526,19373
EUW1_7194797534,red,98,978196,24,10206,143,356929,145,250641,412,17665,79,94768,107,1916176,166,1029295,110,42893,30,246399
EUW1_7194725154,blue,150,330038,107,1916176,103,360253,147,244803,432,207483,58,100465,35,359677,517,16481,16,227436,40,242978
EUW1_7194686242,blue,79,280191,107,1916176,157,1662536,110,26414,101,85972,266,412747,203,6233,517,81980,81,288333,432,451839
EUW1_7194623413,red,22,167906,35,359677,34,1238028,24,4658,147,88214,26,950934,64,1154897,157,1662536,81,314989,518,170154
EUW1_7194585968,blue,75,487928,254,63657,61,44109,51,128641,412,1101484,36,482252,104,106376,84,214990,81,268754,111,351774
EUW1_7194552782,blue,64,63596,104,68918,134,33795,81,314989,518,170154,10,664014,121,1700091,268,39047,119,188868,517,69442
EUW1_7193752862,red,106,50477,131,60807,157,1662536,81,248343,43,42433,150,41713,64,1170657,45,192865,22,354246,412,941259
EUW1_7193605735,blue,119,188868,72,58056,517,285709,202,1087840,12,68324,80,243531,107,1916176,166,696809,115,47547,89,359911
EUW1_7193546841,red,887,1048418,56,46666,84,36396,523,1311772,117,27278,85,52526,72,38748,61,438134,42,168270,267,454107
EUW1_7193463295,blue,26,950934,107,1916176,7,388044,42,192339,201,408070,80,243531,154,133347,711,86375,22,75267,412,1444491
EUW1_7193120492,red,34,1238028,254,278196,777,158587,81,181125,117,120984,24,365290,107,1916176,517,118276,42,111889,497,698192
EUW1_7193085829,blue,150,330038,107,1916176,14,3834,115,24784,555,372598,517,118817,104,35348,7,459793,51,23751,99,2983458
EUW1_7193066803,red,897,9019,64,286728,3,36063,222,256376,526,44498,150,284957,107,1916176,7,177104,115,24784,12,7165
EUW1_7192646353,blue,799,17893,56,46666,61,73281,42,70431,497,46203,150,3355,104,296091,134,662068,145,640,117,367207
EUW1_7192340910,blue,238,2928175,245,59130,50,136420,51,101347,412,73508,897,96802,64,101841,131,412125,96,3383,53,152604
EUW1_7192142048,red,74,2366744,427,131733,777,1350356,81,184967,101,23149,79,239655,30,32876,238,234933,166,1029295,555,178494
EUW1_7192116784,red,39,70454,36,482252,2,78206,147,20559,111,666442,157,68894,163,188118,42,32517,43,233095,117,167951
EUW1_7192082088,red,14,56971,107,1916176,134,132556,81,2602843,24,827263,266,228548,62,24325,3,50608,51,2471691,40,130523
EUW1_7192057115,red,24,152963,876,21026,103,85333,81,2602843,40,103575,68,196615,107,1916176,910,141969,42,143141,117,44529
EUW1_7191291644,blue,122,860148,234,43600,115,53935,81,79276,526,165860,62,33451,120,445609,105,3708405,147,81741,78,134628
EUW1_7190949770,blue,92,2097691,72,89109,134,44362,22,90955,74,60902,79,84484,77,39346,157,21603,222,227262,117,347402
EUW1_7190917268,red,86,46420,2,82070,268,61933,42,127939,526,261354,79,84484,36,482252,103,50099,222,20457,117,168909
EUW1_7190908556,blue,54,26923,876,111554,39,227444,42,143141,117,33649,893,17662,62,1197,142,37951,51,242934,267,16930
EUW1_7190685936,blue,157,1804372,200,2956,69,176735,50,830976,111,118804,80,243531,106,775144,517,48594,235,29368,40,110795
EUW1_7190664580,red,114,874809,245,59130,61,423406,42,53812,157,1804372,80,243531,77,5122300,84,70991,145,78838,99,1161798
EUW1_7211738544,blue,79,126786,200,77619,84,206687,42,15578,111,54679,58,197178,11,1331230,799,15695,115,11565,37,871764
EUW1_7211670680,red,893,16916,72,229457,202,148000,103,359907,235,215935,43,73499,11,1331230,39,673968,51,8915,45,2542325
EUW1_7211606089,blue,893,57143,11,1331230,3,9250,236,12133,267,1706921,799,72387,141,165771,61,153118,42,39161,89,142011
EUW1_7211584495,red,58,248120,72,207989,103,9451,360,566957,526,174481,240,232534,11,1331230,69,1606699,42,39161,89,121878
EUW1_7211550683,blue,240,232534,234,81593,131,140600,50,830976,555,1317947,799,70285,11,1331230,517,235482,22,155828,201,352698
EUW1_7211516722,red,122,23079,141,165771,7,375937,42,74115,223,97156,799,3978,3,13918,234,25655,134,241182,164,30825
EUW1_7211472934,red,893,41104,98,7483,166,196869,910,24050,526,52811,240,232534,11,1331230,7,375937,115,103968,57,26883
EUW1_7211441681,red,24,827263,11,1331230,134,173341,42,143141,526,496796,79,239655,254,96549,8,194723,51,529357,888,143669
EUW1_7211415649,red,126,14643,200,81390,105,13180,223,46545,161,58180,54,20612,24,15401,777,80302,910,29896,235,103461
EUW1_7211391627,blue,516,1045218,11,1331230,777,1273807,15,446286,142,2993675,799,23111,77,51439,105,13180,81,223268,44,424864
EUW1_7211368682,red,893,60145,30,61545,157,84267,202,119694,53,77859,777,143512,11,1331230,142,2993675,22,77173,117,377822
EUW1_7209822992,blue,516,42307,72,63077,517,118276,222,170626,99,2983458,164,300127,11,1331230,84,127046,147,203130,154,113988
EUW1_7209789120,blue,6,77466,11,1331230,517,118276,42,43070,53,79313,14,2224,141,336975,711,197320,222,100971,117,318140
EUW1_7209768483,red,58,605715,145,16621,11,1331230,91,118724,432,195611,24,58404,60,194015,429,26393,517,624239,412,5820573
EUW1_7209299805,blue,897,466525,24,27254,246,203085,145,642321,37,129341,67,73816,11,1331230,7,163548,42,24270,89,42079
EUW1_7209212804,blue,79,239655,11,1331230,131,87572,157,84267,267,1706921,86,1841280,78,25725,142,2993675,51,2471691,497,680847
EUW1_7209141573,red,86,1841280,11,1331230,26,1928,119,653277,412,73508,51,2471691,234,303064,84,278557,58,27927,89,96740
EUW1_7209057101,blue,799,23111,33,108427,103,29222,51,102403,99,2983458,887,122931,11,1331230,777,95012,42,112097,78,117968
EUW1_7209018079,blue,92,3114693,11,1331230,69,1878974,99,965241,89,578410,106,31624,234,94391,103,732,523,21102,201,287993
EUW1_7208908416,red,39,96750,200,81390,13,22924,910,90728,555,1424271,84,2659671,5,130906,777,87983,42,11697,497,601880
EUW1_7208750657,red,777,1892350,11,1331230,90,1377,221,338665,117,19808,79,302733,143,18946,157,243827,901,29966,43,367297
EUW1_7208668464,red,3,4132,103,621,11,1331230,50,1364220,555,190785,92,2183053,64,293172,81,214056,84,206687,163,183348
EUW1_7208612513,blue,150,36376,234,856479,69,771059,81,69034,432,47028,517,220824,11,1331230,777,62153,99,734230,117,91484
EUW1_7208544906,red,897,327214,11,1331230,777,1650270,147,51968,235,215935,266,681442,234,688763,134,173341,81,82778,89,186062
EUW1_7207268718,blue,11,1331230,68,6992,711,42560,412,10315,222,372955,429,370362,254,96549,134,1095067,150,100338,517,161045
EUW1_7207155353,blue,92,2097691,43,42626,11,1331230,22,216895,432,1366783,39,461858,72,25994,893,26825,147,99350,412,643756
EUW1_7207076370,red,24,314693,11,1331230,517,285709,51,2471691,518,33380,26,950934,143,230869,777,127301,119,653277,412,643756
EUW1_7207005189,red,897,48811,61,24789,11,1331230,81,166133,117,318826,901,2124,72,106331,112,12072,51,2471691,43,213424
EUW1_7206948706,blue,98,2787083,11,1331230,777,7144,147,7790,111,138821,85,122358,104,286406,112,572656,51,2471691,117,318826
EUW1_7206851123,red,24,570009,163,46103,39,461858,81,327618,526,151400,85,75622,11,1331230,516,117499,22,145430,201,17566
EUW1_7206719647,red,893,175322,11,1331230,84,142509,42,40988,111,11641,79,233287,203,867696,901,61201,222,218453,117,802132
EUW1_7206682847,red,897,127832,40,537,236,27698,119,196045,131,51462,79,412082,11,1331230,13,150742,42,143141,432,795938
EUW1_7206279584,red,897,214388,246,1252807,157,1662536,147,188181,497,233815,79,10654,11,1331230,3,7561,222,297035,78,68067
EUW1_7206219701,blue,79,254217,11,1331230,893,9064,42,73938,78,73088,420,478,120,239496,777,147179,115,24784,526,194579
EUW1_7206135516,blue,78,107456,234,25655,103,13123,42,32720,412,1444491,150,51464,3,166568,60,53967,96,173128,111,55528
EUW1_7206057914,red,164,104247,11,1331230,134,1206162,81,371408,518,170154,58,475591,234,97527,268,84113,51,22723,267,454107
EUW1_7205960782,blue,24,73695,11,1331230,103,301434,236,434158,267,454107,79,239655,104,308208,38,2631531,22,58873,111,358513
EUW1_7205679178,blue,36,230726,11,1331230,517,139852,910,90728,526,110681,266,46432,234,366984,7,281857,202,750178,111,4152
EUW1_7205599290,blue,85,263304,234,171912,43,58483,18,105201,111,358513,150,355689,200,81390,134,259723,147,138054,235,42167
