match_id,winner,blue_champion_0,blue_mastery_0,blue_champion_1,blue_mastery_1,blue_champion_2,blue_mastery_2,blue_champion_3,blue_mastery_3,blue_champion_4,blue_mastery_4,red_champion_0,red_mastery_0,red_champion_1,red_mastery_1,red_champion_2,red_mastery_2,red_champion_3,red_mastery_3,red_champion_4,red_mastery_4
KR_7354584773,red,164,103047,72,233269,268,120442,523,3702,26,18287,114,66904,2,44564,134,95170,22,143009,40,723221
KR_7353947649,blue,24,98189,234,215732,910,57347,360,232895,3,16660,150,20990,64,144833,142,125790,51,64534,12,123987
KR_7353900826,red,897,33108,76,438117,910,213333,202,123631,526,70301,80,1305379,107,1280707,3,35883,42,7666,12,45049
KR_7353821948,blue,92,723950,200,86577,134,95170,523,56196,12,45049,58,254788,143,41787,42,44993,22,18945,201,164109
KR_7353781974,red,150,104628,9,1023180,777,32092,96,9835,497,9314,154,1257963,234,15693,157,709311,202,197568,89,87525
KR_7353734714,blue,254,256498,64,29501,42,145800,145,318984,555,274529,24,117299,234,278605,134,95170,119,134298,89,43035
KR_7352394483,blue,92,723950,104,309511,517,141524,18,66740,89,32846,43,107943,245,182278,80,189860,51,9188,99,7233
KR_7352337382,red,43,107943,64,86461,517,112044,51,46308,89,8210,92,723950,11,1097313,103,44941,202,20485,555,179418
KR_7352236425,red,77,735249,104,38447,163,29224,202,488905,526,5411,13,936374,234,209009,157,2590417,18,24623,12,51975
KR_7352112202,red,266,463965,234,104622,84,203689,96,10529,526,63231,164,148354,64,1074078,517,141524,42,131033,89,138994
KR_7376086935,blue,799,34839,59,103994,517,124978,22,146646,412,252937,58,181693,154,21765,91,4179,42,29441,53,43461
KR_7375960687,red,154,1257963,121,83727,799,42920,222,174812,44,847297,897,153605,60,4205,777,4978,51,73126,412,252937
KR_7375898085,blue,77,233496,56,25547,893,38755,22,143009,201,23085,150,92839,234,451327,711,5750,222,174812,53,124274
KR_7375821743,red,897,153605,104,720109,4,352437,498,51730,497,22655,6,753579,143,75864,157,142220,22,26623,432,24121
KR_7375813566,blue,893,74729,64,31718,517,49940,81,309684,89,14629,897,97412,234,460011,268,50865,51,165156,111,6716
KR_7375793125,red,150,92935,76,243583,91,73666,145,27965,555,543808,893,9275,107,344265,103,9668,221,273674,497,22655
KR_7375779241,red,164,477327,120,1884347,103,268241,202,41977,497,18318,58,406516,234,124767,893,72189,523,13420,555,9866
KR_7375763395,red,799,34839,76,18130,246,114066,901,28691,117,4286,164,477327,143,6476,126,124441,22,55735,555,13949
KR_7375747416,red,150,92839,143,4348,897,16214,145,248573,497,3124,92,902644,876,16371,777,216477,202,60497,40,5602
KR_7375726943,blue,799,34839,9,2099664,91,825326,119,188783,888,61871,164,477327,234,451327,4,80050,110,80246,57,583950
KR_7375715934,blue,799,28507,64,971401,268,5903,895,70924,113,7587,164,477327,254,130419,79,4900272,145,27965,72,85932
KR_7375708119,blue,164,477327,203,406103,61,33594,42,64379,57,445884,893,74729,104,87543,777,110793,147,47647,526,229606
KR_7375596460,blue,68,25545,234,718819,42,63959,202,74748,53,44160,223,3220292,64,274315,893,115394,51,164403,201,71606
KR_7375510949,red,799,46656,5,44118,61,123416,202,375722,89,1988,893,74729,91,277613,131,32140,51,27568,518,157186
KR_7375462698,blue,517,31704,104,180574,777,110793,42,78444,555,1050136,893,74729,200,617108,84,27917,81,315870,518,157186
KR_7375391590,blue,799,35844,143,93210,897,22934,42,13010,497,357447,24,59448,234,365683,4,932128,145,617916,89,18329
KR_7375312365,red,150,92839,60,5531,84,114641,15,129446,432,1229090,24,4451,76,343671,777,604486,42,44778,12,30951
KR_7375180538,red,85,82649,254,217789,103,365728,145,27965,412,97151,77,276510,72,31364,517,296633,81,123136,223,6519
KR_7375112931,blue,420,6232,76,1098422,42,133614,498,99575,78,26609,24,264474,64,586435,893,28090,145,263691,57,77488
KR_7375046086,red,893,74729,268,36100,91,905340,429,207478,526,93405,42,34545,57,445884,777,223677,202,103453,154,159178
KR_7374995338,red,154,1257963,234,56259,127,2623580,18,10605,201,26805,799,34839,203,136611,517,13171,202,204097,78,9950
KR_7374950575,red,24,85415,60,46294,58,164080,145,27965,432,1229090,78,20769,64,244979,13,38465,18,600114,497,71184
KR_7374920634,blue,799,54076,72,305769,61,351986,62,112409,235,164306,58,113063,64,244979,517,95211,110,234686,12,4446
KR_7374885125,blue,893,74729,76,1108028,777,304226,22,28583,164,23761,799,60772,64,244979,42,109001,115,152211,555,239199
KR_7374747554,blue,30,638329,104,38829,777,304226,81,104534,432,95018,799,34839,143,94866,42,156125,202,56289,60,22238
KR_7374711947,blue,8,1540516,64,205773,202,29039,136,198782,111,769440,893,74729,254,43965,268,84166,18,5184,555,10844
KR_7374673942,blue,79,23718,234,633107,893,51575,429,207478,888,36574,24,264474,72,39385,45,4103,110,69618,555,403055
KR_7374655671,red,92,258670,141,455375,268,700375,21,388,497,161104,897,153605,91,371095,61,390631,74,1603343,89,180402
KR_7374480808,red,897,117757,76,478358,3,171610,51,202137,12,289018,150,92839,131,463528,910,57859,42,43787,526,11155
KR_7374467925,red,157,22249,64,86923,134,392285,42,114383,16,61029,58,439102,104,98330,893,31969,51,138921,43,111442
KR_7374452344,red,897,84648,76,193582,23,37892,42,38013,526,201828,893,74729,104,100559,163,35640,202,285062,12,154023
KR_7374430827,blue,799,63792,64,367157,163,210303,42,68233,526,384727,157,213438,72,15797,268,2096154,81,34742,201,223341
KR_7374381491,blue,799,34839,254,65509,84,16138,21,56273,497,295995,164,477327,121,1722,13,48960,901,811134,526,80823
KR_7374344132,blue,897,153605,76,1098422,42,13010,115,34107,89,18469,893,50356,72,39385,154,1257963,51,344550,201,224267
KR_7374289301,red,799,34839,234,365683,7,23938,523,97116,526,207547,77,1222940,76,171649,91,433255,145,617916,111,59762
KR_7374228962,blue,893,46210,143,59318,91,433255,22,109628,57,37611,157,22249,76,343671,901,80366,202,352283,555,3818
KR_7374177083,red,86,339754,62,44245,517,448549,42,68233,89,27734,164,13705,79,79152,555,1647432,51,138921,99,10010
KR_7373429786,red,799,34839,111,7902,42,82235,202,14858,120,4194841,24,498582,62,11395,61,65894,51,52952,526,265222
KR_7373421067,blue,69,2492068,104,61078,517,90776,202,460633,555,271639,893,74729,234,2062,518,27036,22,83577,147,118111
KR_7373402859,red,58,153928,234,57318,517,90776,202,16685,53,1023112,799,45104,120,4194841,711,1188970,145,27965,526,384727
KR_7373396138,blue,14,274687,104,170576,42,145334,163,18411,12,12129,517,23420,234,32044,61,172624,429,219043,526,47833
KR_7373380832,blue,107,925111,234,20228,134,319082,901,811134,117,130656,799,34839,143,36560,240,85496,202,47985,147,5350
KR_7373372892,blue,799,34839,64,68015,61,73114,119,52987,526,384727,266,44949,234,61155,246,1357298,42,88773,78,30751
KR_7373368356,blue,76,200335,897,6206,517,276108,81,189389,432,9568,150,92839,30,22752,238,308900,51,6602,53,1023112
KR_7373354277,red,154,1257963,60,113670,42,18681,145,56887,555,2023,14,274687,245,728349,901,9046,157,504010,526,4320
KR_7373338025,blue,897,1002893,143,86043,166,35864,119,18971,53,61571,150,92839,121,73168,518,2413992,51,102022,201,31850
KR_7373318392,blue,893,74729,64,26030,517,525892,498,78155,526,91314,23,1448,104,370227,518,2413992,145,998769,3,18751
KR_7373294036,red,82,46266,104,197648,3,692,110,67236,555,9866,893,50356,234,32102,13,11200,78,21764,42,24526
KR_7373266985,blue,57,445884,234,246172,154,462895,81,34742,111,82582,114,2877565,163,91599,777,604486,117,762,22,55778
KR_7372839962,red,79,23718,234,472611,517,107954,51,41566,111,258789,92,1300151,104,613277,910,890903,202,176650,497,12765
KR_7372763837,blue,117,193748,64,203846,517,658459,22,63341,201,51113,3,573,76,68065,42,260542,81,725330,497,7480
KR_7372712644,blue,799,34839,203,63795,517,172763,21,172055,12,289018,58,18814,102,21768,42,54493,161,1929186,89,6474
KR_7372635982,red,799,87079,30,21430,777,8250,51,61777,89,395,897,271124,72,29236,517,74859,202,204411,526,285659
KR_7372595653,blue,68,37672,234,1099375,893,50481,81,725330,518,69657,79,23718,56,553,91,433255,901,811134,497,94073
KR_7372562858,blue,79,23718,104,434663,893,45314,42,49866,53,34295,897,43096,143,39623,91,433255,22,28604,147,236443
KR_7372541886,blue,57,1889,143,97197,91,433255,42,79541,497,6978,223,3220292,76,79000,238,3778027,51,61777,99,21962
KR_7372508347,blue,24,264474,254,120753,50,57064,202,83081,518,26435,79,23718,64,33838,7,478414,523,84455,142,1569123
KR_7371098613,red,799,34839,104,180574,103,103348,42,109976,117,11586,150,258713,121,81265,517,90776,96,25718,72,86376
KR_7370577394,blue,78,445487,234,98305,131,21984,42,31570,432,68056,897,153605,104,553875,3,18636,901,5622,201,43773
KR_7370570218,red,799,34839,64,135589,7,86799,222,190754,117,28173,897,264788,246,393567,84,12166,22,211984,99,1796973
KR_7370414030,red,799,34839,163,217648,234,24869,42,109976,99,1796973,897,180686,72,45032,84,456407,202,70198,53,40245
KR_7370325554,red,799,34839,154,418486,42,17797,96,5109,43,40070,62,112409,72,84929,711,66060,29,219435,888,155419
KR_7370152773,blue,799,34839,163,217648,42,59192,22,64726,526,402275,164,258081,143,36421,91,198212,202,254225,111,46528
KR_7370088870,red,799,23271,421,2346,3,21754,119,5655173,78,196698,897,153605,5,73068,245,97298,22,64726,526,139604
KR_7369304994,red,86,339754,163,217648,246,750338,145,27965,53,58606,799,42376,104,35985,61,351986,51,19909,25,3209
KR_7369253043,blue,897,153605,64,81296,84,534157,22,331426,526,4190,150,777,62,9759,893,99831,51,45682,99,1796973
KR_7369196059,blue,799,42376,62,9759,518,2627,51,5223,99,1796973,893,74729,104,107149,3,5038,202,175210,53,58606
KR_7369153232,blue,106,780371,143,94866,42,73138,119,18971,99,15023,799,34839,131,278207,777,25481,51,5223,53,96848
KR_7369099915,red,799,46656,5,3867,13,32166,202,16449,432,1229090,24,59448,56,6038,893,51085,221,237367,57,7088
KR_7369067491,blue,893,52793,72,49581,55,164387,21,6928940,497,139018,777,25837,36,4745,45,698556,96,108189,24,264474
KR_7368845409,blue,157,24746,64,156027,142,337584,81,282290,12,15446,893,74729,104,100559,103,99727,51,202137,99,1544
KR_7368831827,blue,799,34839,104,100559,84,31223,202,16574,16,10230,92,185463,203,3392,517,48155,901,811134,497,5453
KR_7368800211,red,114,41482,104,71728,50,445,222,364665,12,488951,893,74729,234,239836,4,5292,523,379817,111,214099
KR_7368775979,blue,799,34839,254,21035,103,167378,22,81897,526,42315,897,264788,64,109380,517,54926,202,3982917,111,201607
KR_7368482447,blue,68,124653,234,132769,42,18338,96,9730,555,56561,893,74729,17,1140,103,365728,119,2074706,92,185463
KR_7368371216,red,897,153605,104,197648,103,174848,202,207508,555,234644,799,41850,121,38524,61,1391876,42,114383,12,488951
KR_7368071153,blue,893,74729,104,96654,517,160543,50,6805,89,158032,114,72384,76,283022,64,301851,22,108443,147,18966
KR_7368010101,blue,150,37275,104,276930,517,160543,202,276229,78,248728,893,74729,72,45032,901,26901,96,72453,57,6047
KR_7367970234,blue,79,48227,64,39649,517,184585,42,114383,497,412012,23,244610,76,108206,157,24746,202,15765,526,4320
KR_7367906964,blue,36,120953,163,217648,777,269753,42,73789,12,80026,799,34839,76,1534653,901,7069,81,168210,89,23908
KR_7367852975,red,24,149085,234,231034,3,23392,96,12423,78,187596,799,34839,64,283381,13,3315,29,75533,57,5853
KR_7367620921,blue,24,59448,60,36565,18,36453,42,105045,555,11780,79,15884,234,106939,517,67608,202,97969,526,399915
KR_7367576513,blue,19,1118948,30,268713,910,151130,202,229018,78,11638,799,34986,104,434663,3,21391,145,27965,111,589108
KR_7367209717,blue,799,34839,104,53379,7,344179,202,207508,111,164071,57,10163,76,562169,18,30205,42,60480,888,252372
KR_7366256464,blue,78,1906457,64,557242,3,15941,110,67317,68,26612,799,34839,120,837740,268,120442,42,77722,201,38096
KR_7366215254,blue,122,1500844,64,24315,163,88374,202,40742,68,26612,799,34839,62,68123,910,15974,523,446094,78,25074
KR_7366173879,red,79,57702,203,188191,3,184093,202,229018,89,188559,50,28148,104,107149,517,210283,145,27965,12,289018
KR_7366137032,blue,17,2120798,104,46382,268,212376,202,213730,57,27449,893,74729,234,421935,897,491098,221,30326,555,4384
KR_7366035654,blue,897,71249,72,305769,517,539194,22,124457,111,20518,24,59448,104,164868,90,8137,222,42352,117,43625
KR_7366014754,red,23,66890,234,126305,163,269206,221,90155,432,60022,799,34839,104,117214,103,33690,523,79624,117,50418
KR_7366002794,blue,126,445985,64,892097,103,1579,22,28634,201,102273,799,34839,104,525218,142,475303,51,211470,412,16162
KR_7365994672,red,122,571345,234,158373,910,131225,119,768490,518,11745,799,34839,78,2934,64,121315,22,28460,20,1596579
KR_7365937773,blue,893,74729,64,88215,166,578582,1,1445544,164,9121,80,1305379,111,111021,50,1437286,145,24435,203,406103
KR_7365920014,blue,893,74729,203,167470,3,105008,51,45682,518,84927,77,93383,104,107149,103,245896,202,23329,43,89192
KR_7365902071,red,893,74729,24,21505,18,42836,42,118387,526,46451,150,309933,5,257998,134,292812,119,49650,517,203728
KR_7365861891,blue,893,74729,5,257998,166,578582,202,40742,43,90594,24,140559,64,1531578,61,297836,81,168210,99,1796973
KR_7365773760,blue,897,180686,143,59318,246,1357298,110,142674,53,230194,893,74729,30,39676,91,198212,202,229018,89,92463
KR_7365742641,blue,150,145589,234,115258,127,51188,222,225050,526,201828,799,34839,64,244979,7,41751,202,19836,99,1796973
KR_7365524980,red,80,2365276,76,207451,777,136462,110,40417,78,58946,893,74729,104,182533,517,118102,42,54231,497,71184
KR_7365445287,blue,24,241830,104,370227,61,1391876,110,11358,526,256831,893,74729,234,48159,3,113332,523,407068,201,93960
KR_7386652884,blue,799,7208,234,1382716,910,151130,901,89804,53,106004,41,311487,104,80562,893,2201,498,40493,89,163514
KR_7386630432,blue,150,21627,200,219362,268,497648,81,102154,43,54311,8,54609,104,80562,799,7208,901,2081,223,48349
KR_7386605331,blue,68,24223,76,86213,18,4012,202,70198,555,206955,57,48432,72,28146,126,21280,22,27085,113,2727
KR_7386552628,red,893,56767,246,157787,268,25825,498,242841,111,132917,126,19322,104,80562,127,27839,42,69171,875,97982
KR_7386518785,blue,150,149418,234,28381,61,30114,901,39734,111,360050,897,39773,5,18985,163,168491,221,133922,117,121991
KR_7386493157,blue,57,11420,30,29562,246,157787,22,27085,12,266505,164,477327,107,1280707,13,9676,202,53289,53,210219
KR_7386433495,blue,897,6142,234,62370,517,318215,42,39397,497,412012,893,4712,57,57115,91,206060,222,7771,412,728878
KR_7386374482,red,68,33215,64,205773,517,276652,42,26900,555,36494,897,3271,234,65379,136,1012089,110,35125,497,457092
KR_7386274628,red,92,723950,76,549038,777,21862,221,2438,497,2354,897,70104,64,586435,517,620508,42,27546,432,2454666
KR_7386194586,red,92,3863226,234,53901,4,15252,42,64379,89,163514,57,16505,56,18448,136,679270,202,303122,432,2454666
KR_7386116098,red,164,76795,76,135439,163,151074,202,35383,555,14522,79,243980,104,107149,136,1012089,18,72031,497,2354
KR_7386038953,blue,897,353811,234,87501,893,115394,202,35383,526,265222,104,446,72,31364,777,124925,145,130505,57,16028
KR_7385984063,blue,897,234288,30,44363,777,1203,42,64379,497,332340,57,26183,64,311142,893,115394,51,104098,201,35203
KR_7385920653,blue,897,35903,64,582808,517,50887,42,64379,246,113345,150,29638,72,82879,126,908820,51,176839,99,64445
KR_7385881118,blue,150,77013,154,2608759,893,36272,42,64379,432,744579,69,1985204,254,73817,777,304226,222,101824,111,221562
KR_7385632067,blue,897,32622,76,57718,72,86376,42,61141,246,243876,68,17045,200,114440,238,3778027,221,2438,89,71122
KR_7385575610,blue,8,1540516,62,78413,157,610022,42,64379,12,97652,57,10713,104,3770,893,17468,110,13724,412,2364
KR_7385528984,blue,8,1540516,64,136918,84,114641,42,64379,526,73408,57,688572,254,120753,61,169574,145,163315,53,287743
KR_7385496032,blue,57,445884,30,21828,238,3778027,222,180416,412,668793,58,122569,72,28146,103,4245,202,35383,526,186678
KR_7385450549,red,58,48596,234,633107,518,2255928,22,27085,888,57285,57,445884,72,21063,799,13077,81,441489,43,19493
KR_7385394211,red,79,18173,64,11218,893,21821,110,78966,526,146247,50,28148,203,203986,3,19767,202,35383,555,274529
KR_7385056835,blue,64,53407,517,15582,61,47301,110,85687,111,143597,39,155178,104,80562,711,18053,901,28691,432,273030
KR_7385044128,red,54,33960,234,28381,61,47301,81,145215,111,229242,106,25017,76,150397,18,36584,21,15966,80,101532
KR_7384994498,red,164,477327,421,21737,517,39732,119,18971,12,488951,77,42904,104,147008,268,138592,22,80639,432,135786
KR_7384959724,blue,897,742239,238,8140,517,210283,22,80639,497,563639,893,124145,60,104678,901,31090,42,64379,12,488951
KR_7384878717,blue,85,80787,72,20228,901,25541,51,11926,57,35779,68,211125,64,25935,268,700375,202,374408,555,167235
KR_7384818742,blue,897,270110,76,407778,777,2422,51,11926,78,40072,24,199038,234,244465,84,110787,42,34545,40,3248
KR_7384769504,red,799,53489,234,246172,893,10178,202,118778,89,103079,58,69418,104,80562,910,151130,22,326479,78,59671
KR_7384663627,blue,107,2291323,64,274315,893,114975,21,2511,111,29069,36,34435,234,14294,163,29192,51,88381,78,3995
KR_7384600699,red,58,57488,234,48159,84,10964,42,64379,497,157909,36,34435,76,344632,777,124925,22,23327,201,36747
KR_7384488444,blue,58,262319,104,233770,25,1833,202,35383,53,34269,54,672,234,61411,163,197252,222,350786,117,745
KR_7384408209,blue,897,292040,143,75864,39,568495,110,130809,201,25226,150,61181,517,95211,91,905340,221,2438,78,45129
KR_7384357203,blue,24,69786,143,59318,202,370119,517,39732,12,160377,897,26023,234,39507,3,35868,22,27085,555,1647432
KR_7384289193,blue,517,56788,143,74074,91,905340,51,36477,555,1647432,150,57929,64,111710,163,168491,145,37105,526,67248
KR_7384028374,blue,68,27979,72,21063,517,662444,221,2438,526,102319,19,1027684,203,39425,3,166378,21,6928940,111,26083
KR_7383973995,red,164,45137,72,73599,893,41413,202,35383,89,188559,799,53489,5,68216,163,168491,22,23327,201,88606
KR_7383918746,blue,114,434723,64,394883,103,7035,22,142229,111,81443,150,61203,203,262049,268,700375,110,35125,497,71184
KR_7383849549,blue,69,1985204,234,106939,777,155217,901,25058,555,301606,3,176828,143,16685,81,126944,42,31042,89,14159
KR_7383801269,blue,150,37055,234,106939,3,19767,901,60018,57,44196,19,782907,64,802591,13,166895,42,64379,111,25278
KR_7381070159,blue,92,250357,24,6073,4,932128,22,181620,142,1569123,79,69874,234,340991,517,120453,202,352283,43,45686
KR_7380974098,red,893,95962,427,136342,246,157787,901,27056,111,210734,126,19322,104,80562,112,52133,221,328395,57,11394
KR_7380870376,blue,79,26850,64,685446,166,520478,110,35125,555,346615,24,176530,234,40792,84,10964,222,336841,497,67926
KR_7380778339,blue,150,309933,24,135873,61,7765,42,64379,555,3819,897,41819,104,156108,134,3422,51,83386,497,149269
KR_7380712109,blue,126,55597,76,57718,18,63429,51,83386,164,3459379,799,25396,104,80562,96,12423,202,74748,526,156781
KR_7380623400,blue,777,220121,421,713867,893,154589,221,7514,117,46613,39,45050,234,28381,910,107098,202,15631,526,172578
KR_7380522009,red,24,47840,131,421226,157,66791,42,64379,555,41268,84,82532,234,14458,163,139859,221,77808,497,43262
KR_7380410901,blue,897,85281,163,35735,7,55478,42,64379,555,41268,150,31350,234,61411,268,700375,81,83693,43,117245
KR_7380081593,red,19,782907,113,24793,268,700375,523,5739,117,194337,79,198973,104,156108,134,2272,221,353400,53,44160
KR_7380022300,blue,154,2210885,234,144316,103,365728,42,64379,518,25095,114,97621,106,776876,61,1657,51,32635,99,11774
KR_7379967413,red,8,6513327,104,167212,157,14590,29,5402,44,43040,893,112558,203,173144,268,261404,523,116402,497,28114
KR_7379881631,blue,19,1027684,234,472611,893,52018,81,498211,201,12058,8,6513327,106,776876,57,445884,42,64379,526,233271
KR_7379816686,red,526,73408,64,99085,901,80366,42,109976,8,6513327,19,1027684,143,83722,18,235203,222,7771,111,176927
KR_7379740117,red,57,445884,104,26322,268,141276,110,35125,497,174006,58,701515,143,16685,14,1630,901,27056,555,61979
KR_7379303268,blue,164,477327,234,32594,134,8836,202,35383,517,14507,57,181378,104,156108,13,3315,145,21580,526,52744
KR_7379276969,blue,150,143902,143,62335,126,45563,901,11936,555,138040,19,1027684,62,10219,61,10250,222,7771,497,281204
KR_7379267157,blue,150,143902,104,156108,3,14414,901,2528,12,488951,887,66473,113,3218,777,32264,145,37105,526,179545
KR_7379240301,red,150,20990,234,390180,163,42751,202,35383,12,168090,39,956163,62,5197,901,9565,115,12256,518,555063
KR_7379197307,red,23,30168,72,22405,893,25101,96,25854,12,488951,24,254549,91,277613,61,289827,901,25058,497,352489
KR_7379148152,red,150,25139,76,33338,42,69171,901,25058,12,488951,897,26023,234,195427,268,92071,498,20421,497,174879
KR_7379067750,blue,24,254549,64,301851,893,49090,222,162620,111,3685,57,16555,234,32102,61,30114,202,35383,22,108534
KR_7378829681,blue,67,31212,104,77699,517,34228,222,347910,201,202858,143,32263,42,1000,246,270873,901,25058,57,3016
KR_7378732083,blue,72,12223,234,472611,163,119680,222,7771,223,150209,164,477327,104,95850,134,50356,42,42871,53,44434
KR_7378606317,red,254,5417,72,11712,268,257308,51,11926,43,17418,57,11345,234,158373,142,1441576,222,544600,89,330537
KR_7378506227,red,24,264474,234,26575,163,160419,110,43915,111,215842,69,1044537,76,94028,157,610022,42,64379,526,399915
KR_7378423098,red,50,2696,234,472611,777,187133,147,47647,111,589108,517,195125,78,91171,136,1816,22,27085,44,43040
KR_7378369174,blue,69,1044537,64,557242,3,345804,51,11926,22,71601,897,485429,120,105375,268,2096154,222,192041,117,14312
KR_7378310757,blue,24,264474,104,498195,4,70745,42,64379,111,10414,79,115528,234,490503,893,121631,221,320191,201,202858
KR_7378020928,blue,893,129730,234,106939,18,156200,119,18971,53,44160,24,27466,72,7028,517,62939,523,63029,432,1229090
KR_7377976809,blue,887,220616,106,776876,238,1608617,42,64379,432,9435,799,75594,79,14973,517,33350,202,46760,12,16669
KR_7377878170,red,24,225125,76,35099,246,243876,222,350786,111,215842,126,333939,234,47459,4,32728,51,11926,555,226606
KR_7377834158,blue,36,34435,104,183701,711,492317,110,6592,43,13200,67,39191,59,10524,893,53234,42,64379,497,11540
KR_7377767605,blue,79,46780,104,72515,13,38465,51,7400,518,12893,893,102423,24,6073,517,148786,18,11462,111,76584
KR_7377407716,red,893,124145,72,23810,84,534157,22,26798,89,143366,164,477327,64,266608,1,1445544,42,64379,888,5051
KR_7377399007,red,893,124145,64,274315,517,50923,523,44378,78,30280,85,167267,234,472611,61,33594,22,27085,44,43040
KR_7377377432,blue,98,76581,234,472611,517,693812,119,49650,111,214099,80,425392,64,274315,84,50602,22,27085,201,46083
KR_7377349983,red,150,31350,104,159244,84,534157,42,32252,526,103090,58,14086,64,274315,893,45314,222,7771,79,24014
KR_7377330162,blue,92,185463,234,580106,517,141524,429,9792,44,43040,24,87678,254,34619,103,338118,51,23133,99,32491
KR_7377277021,red,799,35844,9,1023180,777,332048,110,13724,164,3459379,92,185463,234,28381,893,51575,42,43489,526,233271
KR_7377213703,blue,24,86424,234,472611,84,7151,22,14986,111,252743,79,2643,104,80562,42,34746,523,41872,201,157898
KR_7377094141,red,799,33287,121,4573,517,106299,42,61141,78,156101,58,22911,104,107149,268,141276,222,7771,117,14312
KR_7377010520,blue,24,15592,234,35281,711,5810,42,64379,111,482334,799,33287,131,2173,157,610022,51,321922,518,64981
KR_7376925932,blue,897,292040,143,11392,157,610022,42,44778,43,13200,77,969050,104,80562,893,6081,202,11103,526,2957
KR_7376838308,blue,897,24627,234,580106,517,480218,51,321922,99,32651,893,146322,72,305769,42,16471,236,2150,267,68905
KR_7376758208,red,897,35903,76,562169,1,1445544,202,35383,89,143366,6,917498,104,289544,61,65894,145,248573,12,289018
KR_7376646286,red,150,145589,876,171692,18,42836,42,64379,89,17049,41,131718,72,45032,163,249755,222,157889,111,142748
KR_7376575408,blue,24,176530,113,389083,799,52817,222,157889,518,4188,92,250357,5,15484,163,249755,42,64379,111,46528
KR_7376326512,red,79,166598,104,498195,893,85787,901,29237,497,352290,126,7233,203,68783,4,70745,42,64379,518,69984
KR_7376266697,blue,24,171050,91,244290,893,42860,901,25058,497,34223,50,3888,5,22457,163,249755,202,365234,12,489349
KR_7376221357,red,24,85415,143,37426,517,158331,202,108719,518,47409,79,9739,106,776876,910,81180,22,27085,111,82582
KR_7376188294,red,17,1177962,234,472611,777,214997,42,64379,72,35028,126,238223,106,776876,893,121631,22,34016,68,216229
KR_7376130841,red,897,742239,64,717549,13,34581,145,37105,555,1082,126,585662,234,472611,910,151130,51,255656,201,64876
KR_7376065997,blue,266,96508,234,144316,3,21391,145,379033,78,248728,150,25256,76,1108028,777,139798,81,25278,526,63160
KR_7375708119,blue,164,477327,203,406103,61,33594,42,64379,57,445884,893,74729,104,87543,777,110793,147,47647,526,229606
KR_7375687490,red,58,8868,104,165069,61,170331,50,31234,78,33013,92,723950,163,58721,517,1273096,42,64379,12,16669
KR_7375668458,red,68,154845,62,4372,61,13646,42,68233,526,229606,799,60772,104,100302,163,249755,119,18971,432,135786
KR_7375642827,red,150,124434,30,21647,777,295051,42,13010,89,143366,39,183292,234,805866,517,318215,901,25058,78,3995
KR_7375614559,blue,799,61792,143,32901,517,337657,22,176753,78,24317,24,260302,120,93177,893,42860,202,35383,432,91449
KR_7375587634,blue,126,156991,143,93210,157,126587,42,64379,432,124847,154,328738,876,62132,238,3778027,96,11777,555,274529
KR_7375531815,red,517,76043,72,22405,64,165492,901,25058,497,200249,150,20465,876,3229,777,414322,145,720790,78,156101
KR_7375472950,red,36,3797,104,227673,103,153763,202,35383,111,24976,126,369859,72,22405,163,249755,21,11029,412,734893
KR_7372366687,blue,897,109313,143,32901,777,136462,51,156741,22,844,150,166997,102,21768,126,83133,96,72453,432,88889
KR_7365629991,red,106,67256,203,425103,517,37967,202,23680,154,28870,58,193898,30,61105,126,54878,145,192521,53,113058
KR_7365542405,red,897,742239,234,397032,910,52868,96,2195,89,143366,164,50087,104,251078,163,35735,42,13712,526,171595
KR_7365498592,red,86,339754,64,119147,55,99000,221,320191,526,171595,106,67256,62,5197,103,365728,42,13712,78,74215
KR_7365436714,red,897,167287,72,44365,893,121631,22,181620,555,23879,58,189905,60,289899,517,118102,81,57608,43,173369
KR_7365395679,blue,58,189905,163,39177,517,19333,22,24866,555,199175,799,80331,30,14606,893,121631,81,123001,497,153930
KR_7365363374,red,799,26717,234,132769,1,1445544,202,45456,12,232312,875,21216,64,94216,142,1441576,110,92621,111,68219
KR_7365002336,red,150,68418,104,352061,910,64693,145,14683,526,353368,58,2703775,200,249352,84,534157,202,21375,555,116827
KR_7364979235,blue,150,68418,60,157578,777,298479,110,90203,78,7753,126,369859,76,129793,268,68921,18,70064,89,182468
KR_7364932413,red,799,1400,72,84940,1,1445544,145,39934,53,25893,92,250357,143,4304,91,3691805,42,27144,12,12299
KR_7364895021,red,39,141974,11,2903129,893,75994,110,143543,897,15890,150,13276,60,34769,91,3691805,901,812475,526,226265
KR_7362756796,red,57,688572,104,53379,39,1002936,81,152287,43,173369,887,50572,234,106939,1,1445544,42,12088,12,7303
KR_7362729110,blue,897,32319,30,61105,80,2153,145,170087,147,296881,150,68418,143,6036,777,76106,42,37275,526,24680
KR_7362691176,red,893,1211,64,717549,84,65110,523,407068,78,11278,68,111387,72,75451,234,472611,202,97969,89,75527
KR_7362652348,red,893,1211,120,1178499,74,149645,523,44572,526,179036,79,10215,104,104489,517,9565,42,12088,78,9682
KR_7362613524,red,150,68418,62,1911,517,91467,22,16379,497,564,799,34986,104,22524,3,19844,202,23788,555,224626
